date,ticker,insider_buy_score,insider_sell_risk,insider_net_score,news_risk_score,news_positive_score,app_rating_trend,app_rating_risk,patent_momentum,event_risk,offense_boost,defense_veto,signal_expiry_date,source_counts
2026-07-05,W,0,0,0,0,0,3.8186,0,0,0,0.7637,0,2026-07-15,"{""insiders"":0,""news"":5,""apps"":39,""patents"":0}"
2026-07-05,RTX,0,0,0,0,0,0,0,2.7676,0,0.4151,0,2026-07-15,"{""insiders"":0,""news"":1,""apps"":0,""patents"":2}"
2026-07-05,T,0,0,0,0,0,2.0493,0,0,0,0.4099,0,2026-07-15,"{""insiders"":0,""news"":7,""apps"":21,""patents"":0}"
2026-07-05,TD,0,0,0,0,0,0,0,10,0,1.647,0,2026-07-15,"{""insiders"":0,""news"":6,""apps"":0,""patents"":5}"
2026-07-05,BA,0,0,0,0,0,0,0,10,0,3.1021,0,2026-07-15,"{""insiders"":0,""news"":1,""apps"":31,""patents"":12}"
2026-07-05,F,0,0,0,0,0,3.8186,0,0,0,0.7637,0,2026-07-15,"{""insiders"":0,""news"":4,""apps"":69,""patents"":0}"
2026-07-05,Z,0,0,0,0,0,2.9288,0,0,0,0.5858,0,2026-07-15,"{""insiders"":0,""news"":1,""apps"":37,""patents"":0}"
2026-07-05,GM,0,0,0,0,0,2.3591,0,0,0,0.4718,0,2026-07-15,"{""insiders"":0,""news"":1,""apps"":28,""patents"":0}"
2026-07-05,ITW,0,0,0,0,0,0,0,2.3418,0,0.3513,0,2026-07-15,"{""insiders"":0,""news"":1,""apps"":0,""patents"":2}"
2026-07-05,DE,0,0,0,0,0,0.6912,0,10,0,2.7935,0,2026-07-15,"{""insiders"":0,""news"":5,""apps"":56,""patents"":11}"
2026-07-05,ESLT,0,0,0,0,0,0,0,1.234,0,0.1851,0,2026-07-15,"{""insiders"":0,""news"":1,""apps"":7,""patents"":1}"
2026-07-05,DAL,0,0,0,0,0,0.5898,0,0,0,0.118,0,2026-07-15,"{""insiders"":0,""news"":1,""apps"":19,""patents"":0}"
2026-07-05,LMT,0,0,0,0,0,0,0,2.9295,0,0.4394,0,2026-07-15,"{""insiders"":0,""news"":1,""apps"":28,""patents"":2}"
2026-07-05,LPL,0,0,0,0,0,0,0,10,0,7.1341,0,2026-07-15,"{""insiders"":0,""news"":1,""apps"":0,""patents"":28}"
2026-07-05,CNI,0,0,0,0,0,0.3908,0.6443,0,0.1611,0.0459,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":21,""patents"":0}"
2026-07-05,NSC,0,0,0,0,0,0,0,1.4166,0,0.2125,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":21,""patents"":1}"
2026-07-05,PSX,0,0,0,0,0,2.9189,0,0,0,0.5838,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":41,""patents"":0}"
2026-07-05,TXRH,0,0,0,0,0,1.1796,0,0,0,0.2359,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":33,""patents"":0}"
2026-07-05,EBAY,0,0,0,0,0,10,0,2.9295,0,2.5347,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":94,""patents"":2}"
2026-07-05,WMT,0,0,0,0,0,6.7076,0,0,0,1.3415,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":63,""patents"":0}"
2026-07-05,CMCSA,0,0,0,0,0,0.5898,0,0,0,0.118,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":42,""patents"":0}"
2026-07-05,UNM,0,0,0,0,0,1.4595,0,0,0,0.2919,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":35,""patents"":0}"
2026-07-05,DB,0,0,0,0,0,3.2288,0,0,0,0.6458,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":55,""patents"":0}"
2026-07-05,UI,0,0,0,0,0,8.167,0,0,0,1.6334,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":90,""patents"":0}"
2026-07-05,EVTC,0,0,0,0,0,0,3.8571,0,0.9643,0,1,2026-07-15,"{""insiders"":0,""news"":0,""apps"":48,""patents"":0}"
2026-07-05,BECN,0,0,0,0,0,1.8588,0,0,0,0.3718,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":21,""patents"":0}"
2026-07-05,BOX,0,0,0,0,0,10,0,0,0,2.5151,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":153,""patents"":0}"
2026-07-05,WMK,0,0,0,0,0,2.0493,0,0,0,0.4099,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":21,""patents"":0}"
2026-07-05,MSFT,0,0,0,0,0,7.6072,0,10,0,6.9992,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":75,""patents"":22}"
2026-07-05,WSM,0,0,0,0,0,7.2974,0,0,0,1.4595,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":69,""patents"":0}"
2026-07-05,HDB,0,0,0,0,0,4.3784,0,0,0,0.8757,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":70,""patents"":0}"
2026-07-05,MMYT,0,0,0,0,0,2.9189,0,0,0,0.5838,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":27,""patents"":0}"
2026-07-05,ADBE,0,0,0,0,0,10,0,10,0,6.8033,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":181,""patents"":8}"
2026-07-05,GME,0,0,0,0,0,1.4595,0,0,0,0.2919,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":14,""patents"":0}"
2026-07-05,CBB,0,0,0,0,0,10,0,0,0,4.4923,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":48,""patents"":0}"
2026-07-05,GPS,0,0,0,0,0,9.3265,0,0,0,1.8653,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":83,""patents"":0}"
2026-07-05,ROKU,0,0,0,0,0,2.9189,0,0,0,0.5838,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":28,""patents"":0}"
2026-07-05,GAIA,0,0,0,0,0,1.4595,3.1277,0,0.7819,0.1355,1,2026-07-15,"{""insiders"":0,""news"":0,""apps"":52,""patents"":0}"
2026-07-05,NKE,0,0,0,0,0,8.7568,0,0,0,1.7514,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":82,""patents"":0}"
2026-07-05,TBBK,0,0,0,0,0,2.0493,0,0,0,0.4099,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":59,""patents"":0}"
2026-07-05,DHX,0,0,0,0,0,1.4595,0,0,0,0.2919,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":14,""patents"":0}"
2026-07-05,ASB,0,0,0,0,0,1.4595,0,0,0,0.2919,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":35,""patents"":0}"
2026-07-05,SWK,0,0,0,0,0,1.223,0,0,0,0.2446,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":41,""patents"":0}"
2026-07-05,WU,0,0,0,0,0,2.9189,0,0,0,0.5838,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":27,""patents"":0}"
2026-07-05,CUB,0,0,0,0,0,0.5898,0,0,0,0.118,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":39,""patents"":0}"
2026-07-05,LSTR,0,0,0,0,0,2.0493,0,0,0,0.4099,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":28,""patents"":0}"
2026-07-05,ALRS,0,0,0,0,0,0,3.8571,0,0.9643,0,1,2026-07-15,"{""insiders"":0,""news"":0,""apps"":49,""patents"":0}"
2026-07-05,ATUS,0,0,0,0,0,1.4595,0,0,0,0.2919,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":21,""patents"":0}"
2026-07-05,TIER,0,0,0,0,0,3.1989,0,0,0,0.6398,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":28,""patents"":0}"
2026-07-05,WTFC,0,0,0,0,0,1.4595,0,0,0,0.2919,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":28,""patents"":0}"
2026-07-05,CMG,0,0,0,0,0,2.0493,0,0,0,0.4099,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":28,""patents"":0}"
2026-07-05,TTC,0,0,0,0,0,0,1.5639,0,0.391,0,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":57,""patents"":0}"
2026-07-05,PG,0,0,0,0,0,3.7886,0,4.1918,0,1.3865,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":35,""patents"":3}"
2026-07-05,KR,0,0,0,0,0,3.2288,2.2933,0,0.5733,0.5311,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":54,""patents"":0}"
2026-07-05,CL,0,0,0,0,0,3.2288,0,0.9362,0,0.7862,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":48,""patents"":1}"
2026-07-05,GRUB,0,0,0,0,0,2.0493,0,0,0,0.4099,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":21,""patents"":0}"
2026-07-05,SHOP,0,0,0,0,0,3.5087,0,0,0,0.7017,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":42,""patents"":0}"
2026-07-05,CSOD,0,0,0,0,0,2.6189,0,0,0,0.5238,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":22,""patents"":0}"
2026-07-05,AZO,0,0,0,0,0,2.639,0,0,0,0.5278,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":27,""patents"":0}"
2026-07-05,SLB,0,0,0,0,0,0.5898,0,10,0,3.3864,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":41,""patents"":15}"
2026-07-05,HON,0,0,0,0,0,0,0,6.245,0,0.9368,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":28,""patents"":4}"
2026-07-05,SMAR,0,0,0,0,0,1.4595,0,0,0,0.2919,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":14,""patents"":0}"
2026-07-05,IBN,0,0,0,0,0,4.9382,3.8571,0,0.9643,0.7948,1,2026-07-15,"{""insiders"":0,""news"":0,""apps"":83,""patents"":0}"
2026-07-05,CYBR,0,0,0,0,0,0,0,3.8383,0,0.5758,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":35,""patents"":1}"
2026-07-05,UNH,0,0,0,0,0,0.8697,0,0,0,0.1739,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":7,""patents"":0}"
2026-07-05,SHW,0,0,0,0,0,1.1796,0,0,0,0.2359,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":34,""patents"":0}"
2026-07-05,TYL,0,0,0,0,0,0,10,0,3.759,0,1,2026-07-15,"{""insiders"":0,""news"":0,""apps"":55,""patents"":0}"
2026-07-05,ALLY,0,0,0,0,0,1.7493,0,0,0,0.3499,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":20,""patents"":0}"
2026-07-05,DNOW,0,0,0,0,0,0.5898,0,0,0,0.118,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":28,""patents"":0}"
2026-07-05,ETSY,0,0,0,0,0,5.2481,0,0,0,1.0496,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":48,""patents"":0}"
2026-07-05,CHGG,0,0,0,0,0,2.9189,0,0,0,0.5838,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":28,""patents"":0}"
2026-07-05,SGMS,0,0,0,0,0,0,5.421,0,1.3552,0,1,2026-07-15,"{""insiders"":0,""news"":0,""apps"":26,""patents"":0}"
2026-07-05,ORCL,0,0,0,0,0,0,1.5639,10,0.391,3.014,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":59,""patents"":12}"
2026-07-05,VSI,0,0,0,0,0,1.4595,0,0,0,0.2919,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":14,""patents"":0}"
2026-07-05,CIEN,0,0,0,0,0,0,0,5.5663,0,0.8349,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":14,""patents"":4}"
2026-07-05,GPRO,0,0,0,0,0,1.4595,0,0,0,0.2919,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":14,""patents"":0}"
2026-07-05,GPC,0,0,0,0,0,0,1.5639,0,0.391,0,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":39,""patents"":0}"
2026-07-05,COKE,0,0,0,0,0,0.8697,0,0,0,0.1739,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":28,""patents"":0}"
2026-07-05,SO,0,0,0,0,0,1.4595,0,0,0,0.2919,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":21,""patents"":0}"
2026-07-05,AKAM,0,0,0,0,0,0,0,2.6922,0,0.4038,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":28,""patents"":1}"
2026-07-05,MASI,0,0,0,0,0,0,0,1.4648,0,0.2197,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":34,""patents"":1}"
2026-07-05,IHRT,0,0,0,0,0,2.3292,0,0,0,0.4658,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":35,""patents"":0}"
2026-07-05,INTU,0,0,0,0,0,7.3273,0,7.4949,0,2.5897,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":73,""patents"":5}"
2026-07-05,NSP,0,0,0,0,0,0.5898,0,0,0,0.118,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":42,""patents"":0}"
2026-07-05,TMO,0,0,0,0,0,0,0,2.9519,0,0.4428,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":28,""patents"":2}"
2026-07-05,MOBL,0,0,0,0,0,0,7.7142,0,1.9286,0,1,2026-07-15,"{""insiders"":0,""news"":0,""apps"":83,""patents"":0}"
2026-07-05,UPWK,0,0,0,0,0,2.0493,0,0,0,0.4099,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":21,""patents"":0}"
2026-07-05,HOOD,0,0,0,0,0,1.7394,0,0,0,0.3479,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":41,""patents"":0}"
2026-07-05,HWC,0,0,0,0,0,1.4595,0,0,0,0.2919,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":48,""patents"":0}"
2026-07-05,TRK,0,0,0,0,0,0.5898,0,0,0,0.118,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":48,""patents"":0}"
2026-07-05,CMLS,0,0,0,0,0,0,3.8571,0,0.9643,0,1,2026-07-15,"{""insiders"":0,""news"":0,""apps"":42,""patents"":0}"
2026-07-05,BIDU,0,0,0,0,0,1.7693,0,0,0,0.3539,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":53,""patents"":0}"
2026-07-05,RDFN,0,0,0,0,0,3.2288,0,0,0,0.6458,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":32,""patents"":0}"
2026-07-05,RCL,0,0,0,0,0,1.1796,3.8571,0,0.9643,0.0431,1,2026-07-15,"{""insiders"":0,""news"":0,""apps"":40,""patents"":0}"
2026-07-05,FTNT,0,0,0,0,0,0,4.6916,2.9295,1.1729,0.2048,1,2026-07-15,"{""insiders"":0,""news"":0,""apps"":42,""patents"":2}"
2026-07-05,PLNT,0,0,0,0,0,1.4595,0,0,0,0.2919,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":14,""patents"":0}"
2026-07-05,LTM,0,0,0,0,0,2.9189,0,0,0,0.5838,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":27,""patents"":0}"
2026-07-05,IRBT,0,0,0,0,0,1.4595,0,3.6728,0,0.8428,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":14,""patents"":1}"
2026-07-05,LUV,0,0,0,0,0,1.4595,0,0,0,0.2919,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":14,""patents"":0}"
2026-07-05,UBER,0,0,0,0,0,3.8186,3.8571,5.7367,0.9643,1.4314,1,2026-07-15,"{""insiders"":0,""news"":0,""apps"":73,""patents"":4}"
2026-07-05,TOWN,0,0,0,0,0,0.5898,0,0,0,0.118,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":42,""patents"":0}"
2026-07-05,COIN,0,0,0,0,0,3.5087,0,0,0,0.7017,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":32,""patents"":0}"
2026-07-05,HUM,0,0,0,0,0,3.2288,3.8571,0,0.9643,0.4529,1,2026-07-15,"{""insiders"":0,""news"":0,""apps"":49,""patents"":0}"
2026-07-05,OTEX,0,0,0,0,0,0,0,1.3631,0,0.2045,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":28,""patents"":1}"
2026-07-05,ZS,0,0,0,0,0,0,3.1277,5.5275,0.7819,0.6727,1,2026-07-15,"{""insiders"":0,""news"":0,""apps"":51,""patents"":2}"
2026-07-05,CIB,0,0,0,0,0,0.4364,0,0,0,0.0873,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":49,""patents"":0}"
2026-07-05,BCS,0,0,0,0,0,2.0493,0,0,0,0.4099,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":41,""patents"":0}"
2026-07-05,BBY,0,0,0,0,0,2.3292,0,0,0,0.4658,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":22,""patents"":0}"
2026-07-05,HUD,0,0,0,0,0,0.5898,0,0,0,0.118,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":40,""patents"":0}"
2026-07-05,HIBB,0,0,0,0,0,2.3292,0,0,0,0.4658,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":21,""patents"":0}"
2026-07-05,CTXS,0,0,0,0,0,0.5898,1.5639,0,0.391,0.0398,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":42,""patents"":0}"
2026-07-05,XEL,0,0,0,0,0,1.1796,0,0,0,0.2359,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":27,""patents"":0}"
2026-07-05,GNTX,0,0,0,0,0,0,0,4.2966,0,0.6445,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":14,""patents"":3}"
2026-07-05,NUAN,0,0,0,0,0,0,5.421,0,1.3552,0,1,2026-07-15,"{""insiders"":0,""news"":0,""apps"":42,""patents"":0}"
2026-07-05,HMC,0,0,0,0,0,0.5898,0,10,0,2.6317,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":53,""patents"":12}"
2026-07-05,TNDM,0,0,0,0,0,0,0,1.3631,0,0.2045,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":21,""patents"":1}"
2026-07-05,ALGN,0,0,0,0,0,2.0493,0,0,0,0.4099,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":33,""patents"":0}"
2026-07-05,DISH,0,0,0,0,0,0.8796,0,0,0,0.1759,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":31,""patents"":0}"
2026-07-05,WSO,0,0,0,0,0,2.0493,0,0,0,0.4099,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":51,""patents"":0}"
2026-07-05,RL,0,0,0,0,0,1.4595,0,0,0,0.2919,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":20,""patents"":0}"
2026-07-05,PBPB,0,0,0,0,0,1.4595,0,0,0,0.2919,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":14,""patents"":0}"
2026-07-05,ITMR,0,0,0,0,0,1.4595,0,0,0,0.2919,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":14,""patents"":0}"
2026-07-05,CAJ,0,0,0,0,0,3.2288,1.5639,0,0.391,0.5676,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":42,""patents"":0}"
2026-07-05,GDOT,0,0,0,0,0,2.0493,0,0,0,0.4099,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":54,""patents"":0}"
2026-07-05,CNC,0,0,0,0,0,1.4595,1.5639,0,0.391,0.2137,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":35,""patents"":0}"
2026-07-05,BOH,0,0,0,0,0,2.0493,0,0,0,0.4099,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":20,""patents"":0}"
2026-07-05,AMD,0,0,0,0,0,0,0,10,0,1.6968,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":21,""patents"":7}"
2026-07-05,TSCO,0,0,0,0,0,1.4595,0,0,0,0.2919,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":35,""patents"":0}"
2026-07-05,PFE,0,0,0,0,0,0,0,1.3906,0,0.2086,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":26,""patents"":1}"
2026-07-05,MGM,0,0,0,0,0,1.4595,0,0,0,0.2919,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":14,""patents"":0}"
2026-07-05,DSGX,0,0,0,0,0,0.5898,3.8571,0,0.9643,0,1,2026-07-15,"{""insiders"":0,""news"":0,""apps"":35,""patents"":0}"
2026-07-05,PLXS,0,0,0,0,0,0,10,0,10,0,1,2026-07-15,"{""insiders"":0,""news"":0,""apps"":9,""patents"":0}"
2026-07-05,TREE,0,0,0,0,0,1.4595,0,0,0,0.2919,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":14,""patents"":0}"
2026-07-05,TMUS,0,0,0,0,0,2.0493,0,8.7144,0,1.717,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":21,""patents"":6}"
2026-07-05,SFIX,0,0,0,0,0,1.4595,0,0,0,0.2919,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":14,""patents"":0}"
2026-07-05,PTON,0,0,0,0,0,1.4595,0,0,0,0.2919,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":14,""patents"":0}"
2026-07-05,PETS,0,0,0,0,0,1.4595,0,0,0,0.2919,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":14,""patents"":0}"
2026-07-05,MELI,0,0,0,0,0,2.639,0,0,0,0.5278,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":27,""patents"":0}"
2026-07-05,GTN,0,0,0,0,0,2.8813,3.1277,0,0.7819,0.4199,1,2026-07-15,"{""insiders"":0,""news"":0,""apps"":62,""patents"":0}"
2026-07-05,GDDY,0,0,0,0,0,2.3292,0,0,0,0.4658,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":21,""patents"":0}"
2026-07-05,CVNA,0,0,0,0,0,1.4595,0,0,0,0.2919,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":14,""patents"":0}"
2026-07-05,CERN,0,0,0,0,0,0,2.2933,0,0.5733,0,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":56,""patents"":0}"
2026-07-05,UEIC,0,0,0,0,0,0.8697,0,1.3631,0,0.3784,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":34,""patents"":1}"
2026-07-05,TSLA,0,0,0,0,0,0.5898,3.8571,2.2961,0.9643,0.2695,1,2026-07-15,"{""insiders"":0,""news"":0,""apps"":21,""patents"":1}"
2026-07-05,SLF,0,0,0,0,0,1.4595,0,0,0,0.2919,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":14,""patents"":0}"
2026-07-05,OFG,0,0,0,0,0,1.4595,0,0,0,0.2919,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":21,""patents"":0}"
2026-07-05,FL,0,0,0,0,0,1.4595,0,0,0,0.2919,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":24,""patents"":0}"
2026-07-05,DXCM,0,0,0,0,0,1.1796,6.1504,1.3631,1.5376,0.1329,1,2026-07-15,"{""insiders"":0,""news"":0,""apps"":56,""patents"":1}"
2026-07-05,INST,0,0,0,0,0,2.0493,0,0,0,0.4099,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":35,""patents"":0}"
2026-07-05,HPQ,0,0,0,0,0,2.639,1.5639,0,0.391,0.4496,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":35,""patents"":0}"
2026-07-05,AAP,0,0,0,0,0,1.4595,0,0,0,0.2919,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":28,""patents"":0}"
2026-07-05,BYD,0,0,0,0,0,0.5898,0,0,0,0.118,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":20,""patents"":0}"
2026-07-05,NOW,0,0,0,0,0,0.5898,0,0,0,0.118,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":37,""patents"":0}"
2026-07-05,ADSK,0,0,0,0,0,1.7394,3.8571,0,0.9643,0.155,1,2026-07-15,"{""insiders"":0,""news"":0,""apps"":35,""patents"":0}"
2026-07-05,NTES,0,0,0,0,0,0.5898,0,0,0,0.118,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":33,""patents"":0}"
2026-07-05,SEDG,0,0,0,0,0,0,3.8571,1.4648,0.9643,0.0269,1,2026-07-15,"{""insiders"":0,""news"":0,""apps"":42,""patents"":1}"
2026-07-05,NOK,0,0,0,0,0,0.8796,0,0,0,0.1759,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":42,""patents"":0}"
2026-07-05,WHR,0,0,0,0,0,1.4595,0,3.9356,0,0.8822,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":32,""patents"":3}"
2026-07-05,CME,0,0,0,0,0,1.4595,0,0,0,0.2919,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":35,""patents"":0}"
2026-07-05,CNDT,0,0,0,0,0,0.5898,1.5639,0,0.391,0.0398,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":41,""patents"":0}"
2026-07-05,ACCO,0,0,0,0,0,0,2.2933,0,0.5733,0,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":21,""patents"":0}"
2026-07-05,CHDN,0,0,0,0,0,3.4886,0,0,0,0.6977,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":33,""patents"":0}"
2026-07-05,MAT,0,0,0,0,0,0.8697,0,0,0,0.1739,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":14,""patents"":0}"
2026-07-05,PODD,0,0,0,0,0,0,3.8916,2.9295,0.9729,0.2448,1,2026-07-15,"{""insiders"":0,""news"":0,""apps"":39,""patents"":2}"
2026-07-05,TMP,0,0,0,0,0,1.4595,0,0,0,0.2919,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":14,""patents"":0}"
2026-07-05,KT,0,0,0,0,0,0,0,1.1078,0,0.1662,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":35,""patents"":1}"
2026-07-05,MCHP,0,0,0,0,0,0,0,7.2966,0,1.0945,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":40,""patents"":4}"
2026-07-05,PEP,0,0,0,0,0,0,0,0.9362,0,0.1404,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":34,""patents"":1}"
2026-07-05,NTAP,0,0,0,0,0,0,0,2.9519,0,0.4428,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":18,""patents"":2}"
2026-07-05,EW,0,0,0,0,0,0,0,3.9645,0,0.5947,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":41,""patents"":2}"
2026-07-05,LOW,0,0,0,0,0,1.1796,1.5639,0,0.391,0.1577,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":34,""patents"":0}"
2026-07-05,JBLU,0,0,0,0,0,0.8697,0,0,0,0.1739,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":14,""patents"":0}"
2026-07-05,PW,0,0,0,0,0,0,1.5639,0,0.391,0,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":34,""patents"":0}"
2026-07-05,XOM,0,0,0,0,0,1.1796,0,0,0,0.2359,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":33,""patents"":0}"
2026-07-05,CAT,0,0,0,0,0,0.8697,0,10,0,1.7047,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":28,""patents"":7}"
2026-07-05,RST,0,0,0,0,0,1.4595,0,0,0,0.2919,0,2026-07-15,"{""insiders"":0,""news"":0,""apps"":21,""patents"":0}"
